Probe	Chromosome	Start	End
Chr5:104856001-104858000	5	104856001	104860000
Chr5:104862001-104864000	5	104862001	104916000
Chr5:104922001-104924000	5	104922001	104930000
Chr5:105022001-105024000	5	105022001	105028000
Chr5:105044001-105046000	5	105044001	105050000
Chr5:105070001-105072000	5	105070001	105074000
Chr5:105088001-105090000	5	105088001	105092000
Chr5:105214001-105216000	5	105214001	105216000
Chr5:105272001-105274000	5	105272001	105274000
Chr5:105276001-105278000	5	105276001	105278000
Chr5:105280001-105282000	5	105280001	105282000
Chr5:105360001-105362000	5	105360001	105368000
Chr5:105374001-105376000	5	105374001	105378000
Chr5:105420001-105422000	5	105420001	105424000
Chr5:105726001-105728000	5	105726001	105728000
Chr5:106020001-106022000	5	106020001	106022000
Chr5:106936001-106938000	5	106936001	106942000
Chr5:107256001-107258000	5	107256001	107258000
Chr5:107580001-107582000	5	107580001	107582000
Chr5:107584001-107586000	5	107584001	107586000
Chr5:107670001-107672000	5	107670001	107674000
Chr5:107926001-107928000	5	107926001	107932000
Chr5:108296001-108298000	5	108296001	108300000
Chr5:108860001-108862000	5	108860001	108864000
Chr5:108886001-108888000	5	108886001	108888000
Chr5:108902001-108904000	5	108902001	108904000
Chr5:108938001-108940000	5	108938001	108940000
Chr5:109026001-109028000	5	109026001	109030000
Chr5:109066001-109068000	5	109066001	109070000
Chr5:109074001-109076000	5	109074001	109076000
Chr5:109124001-109126000	5	109124001	109128000
Chr5:109146001-109148000	5	109146001	109152000
Chr5:109162001-109164000	5	109162001	109166000
Chr5:109246001-109248000	5	109246001	109284000
Chr5:109534001-109536000	5	109534001	109536000
Chr5:109620001-109622000	5	109620001	109624000
Chr5:109628001-109630000	5	109628001	109634000
Chr5:109646001-109648000	5	109646001	109652000
Chr5:109688001-109690000	5	109688001	109692000
Chr5:109726001-109728000	5	109726001	109730000
Chr5:109890001-109892000	5	109890001	109898000
Chr5:109902001-109904000	5	109902001	109908000
Chr5:109974001-109976000	5	109974001	109980000
Chr5:109986001-109988000	5	109986001	109988000
Chr5:110196001-110198000	5	110196001	110200000
Chr5:110844001-110846000	5	110844001	110848000
Chr5:110962001-110964000	5	110962001	110964000
Chr5:111088001-111090000	5	111088001	111094000
Chr5:111976001-111978000	5	111976001	111978000
Chr5:112188001-112190000	5	112188001	112192000
Chr5:113384001-113386000	5	113384001	113390000
Chr5:113522001-113524000	5	113522001	113536000
Chr5:114880001-114882000	5	114880001	114882000
Chr5:114890001-114892000	5	114890001	114894000
Chr5:116148001-116150000	5	116148001	116152000
Chr5:116606001-116608000	5	116606001	116610000
Chr5:116768001-116770000	5	116768001	116770000
Chr5:117296001-117298000	5	117296001	117302000
Chr5:118992001-118994000	5	118992001	118994000
Chr5:119900001-119902000	5	119900001	119904000
Chr5:120826001-120828000	5	120826001	120830000
Chr5:122194001-122196000	5	122194001	122200000
Chr5:122384001-122386000	5	122384001	122388000
Chr5:122886001-122888000	5	122886001	122888000
Chr5:123208001-123210000	5	123208001	123214000
Chr5:123266001-123268000	5	123266001	123268000
Chr5:123540001-123542000	5	123540001	123542000
Chr5:123548001-123550000	5	123548001	123554000
Chr5:124106001-124108000	5	124106001	124110000
Chr5:124564001-124566000	5	124564001	124566000
Chr5:124648001-124650000	5	124648001	124710000
Chr5:125716001-125718000	5	125716001	125722000
Chr5:126048001-126050000	5	126048001	126050000
Chr5:126166001-126168000	5	126166001	126172000
Chr5:126288001-126290000	5	126288001	126292000
Chr5:126364001-126366000	5	126364001	126368000
Chr5:126590001-126592000	5	126590001	126596000
Chr5:126820001-126822000	5	126820001	126826000
Chr5:126848001-126850000	5	126848001	126850000
Chr5:126962001-126964000	5	126962001	126964000
Chr5:126984001-126986000	5	126984001	126986000
Chr5:127008001-127010000	5	127008001	127012000
Chr5:127118001-127120000	5	127118001	127120000
Chr5:127272001-127274000	5	127272001	127278000
Chr5:127458001-127460000	5	127458001	127460000
Chr5:127538001-127540000	5	127538001	127540000
Chr5:127744001-127746000	5	127744001	127748000
Chr5:127876001-127878000	5	127876001	127882000
Chr5:128726001-128728000	5	128726001	128728000
Chr5:128944001-128946000	5	128944001	128946000
Chr5:129438001-129440000	5	129438001	129442000
Chr5:129796001-129798000	5	129796001	129844000
Chr5:130494001-130496000	5	130494001	130496000
Chr5:131050001-131052000	5	131050001	131056000
Chr5:131342001-131344000	5	131342001	131346000
Chr5:131502001-131504000	5	131502001	131506000
Chr5:132120001-132122000	5	132120001	132126000
Chr5:132176001-132178000	5	132176001	132180000
Chr5:132314001-132316000	5	132314001	132316000
Chr5:132730001-132732000	5	132730001	132734000
Chr5:133004001-133006000	5	133004001	133008000
Chr5:133258001-133260000	5	133258001	133262000
Chr5:133322001-133324000	5	133322001	133328000
Chr5:133464001-133466000	5	133464001	133466000
Chr5:133470001-133472000	5	133470001	133472000
Chr5:133560001-133562000	5	133560001	133566000
Chr5:133950001-133952000	5	133950001	133954000
Chr5:134030001-134032000	5	134030001	134034000
Chr5:134430001-134432000	5	134430001	134432000
Chr5:135604001-135606000	5	135604001	135606000
Chr5:135626001-135628000	5	135626001	135628000
Chr5:136156001-136158000	5	136156001	136160000
Chr5:136734001-136736000	5	136734001	136736000
Chr5:137150001-137152000	5	137150001	137152000
Chr5:137182001-137184000	5	137182001	137184000
Chr5:137196001-137198000	5	137196001	137198000
Chr5:137214001-137216000	5	137214001	137262000
Chr5:138022001-138024000	5	138022001	138058000
Chr5:138068001-138070000	5	138068001	138072000
Chr5:138370001-138372000	5	138370001	138374000
Chr5:138478001-138480000	5	138478001	138516000
Chr5:138660001-138662000	5	138660001	138682000
Chr5:139868001-139870000	5	139868001	139870000
Chr5:140862001-140864000	5	140862001	140866000
Chr5:141328001-141330000	5	141328001	141334000
Chr5:141532001-141534000	5	141532001	141534000
Chr5:141924001-141926000	5	141924001	141928000
Chr5:143006001-143008000	5	143006001	143008000
Chr5:143428001-143430000	5	143428001	143432000
Chr5:143776001-143778000	5	143776001	143778000
Chr5:143788001-143790000	5	143788001	143794000
Chr5:143822001-143824000	5	143822001	143870000
Chr5:144670001-144672000	5	144670001	144678000
Chr5:144862001-144864000	5	144862001	144864000
Chr5:145332001-145334000	5	145332001	145336000
Chr5:145482001-145484000	5	145482001	145488000
Chr5:145508001-145510000	5	145508001	145512000
Chr5:145540001-145542000	5	145540001	145544000
Chr5:145556001-145558000	5	145556001	145564000
Chr5:145566001-145568000	5	145566001	145572000
Chr5:145692001-145694000	5	145692001	145704000
Chr5:145708001-145710000	5	145708001	145710000
Chr5:145730001-145732000	5	145730001	145732000
Chr5:146038001-146040000	5	146038001	146042000
Chr5:146260001-146262000	5	146260001	146262000
Chr5:146490001-146492000	5	146490001	146492000
Chr5:146498001-146500000	5	146498001	146504000
Chr5:146510001-146512000	5	146510001	146518000
Chr5:146530001-146532000	5	146530001	146532000
Chr5:146536001-146538000	5	146536001	146538000
Chr5:146544001-146546000	5	146544001	146548000
Chr5:146556001-146558000	5	146556001	146558000
Chr5:146742001-146744000	5	146742001	146748000
Chr5:149300001-149302000	5	149300001	149312000
Chr5:150088001-150090000	5	150088001	150090000
Chr5:151356001-151358000	5	151356001	151358000
Chr5:151452001-151454000	5	151452001	151456000
Chr5:151526001-151528000	5	151526001	151530000
Chr5:151628001-151630000	5	151628001	151630000
Chr5:151656001-151658000	5	151656001	151662000
Chr5:151680001-151682000	5	151680001	151686000
Chr5:151736001-151738000	5	151736001	151834684
Chr6:1-2000	6	1	3050000
Chr6:3066001-3068000	6	3066001	3068000
Chr6:3072001-3074000	6	3072001	3074000
Chr6:3078001-3080000	6	3078001	3080000
Chr6:3082001-3084000	6	3082001	3084000
Chr6:3088001-3090000	6	3088001	3090000
Chr6:3094001-3096000	6	3094001	3100000
Chr6:3108001-3110000	6	3108001	3110000
Chr6:3182001-3184000	6	3182001	3184000
Chr6:3186001-3188000	6	3186001	3190000
Chr6:3250001-3252000	6	3250001	3254000
Chr6:3290001-3292000	6	3290001	3292000
Chr6:3294001-3296000	6	3294001	3300000
Chr6:3346001-3348000	6	3346001	3348000
Chr6:3354001-3356000	6	3354001	3356000
Chr6:3582001-3584000	6	3582001	3584000
Chr6:3652001-3654000	6	3652001	3656000
Chr6:3816001-3818000	6	3816001	3820000
Chr6:4094001-4096000	6	4094001	4098000
Chr6:4256001-4258000	6	4256001	4258000
Chr6:4284001-4286000	6	4284001	4288000
Chr6:4318001-4320000	6	4318001	4320000
Chr6:4364001-4366000	6	4364001	4368000
Chr6:5318001-5320000	6	5318001	5320000
Chr6:5328001-5330000	6	5328001	5332000
Chr6:5520001-5522000	6	5520001	5522000
Chr6:5610001-5612000	6	5610001	5614000
Chr6:5848001-5850000	6	5848001	5850000
Chr6:6284001-6286000	6	6284001	6286000
Chr6:6492001-6494000	6	6492001	6494000
Chr6:6626001-6628000	6	6626001	6628000
Chr6:6700001-6702000	6	6700001	6706000
Chr6:6984001-6986000	6	6984001	6990000
Chr6:6992001-6994000	6	6992001	6994000
Chr6:7024001-7026000	6	7024001	7026000
Chr6:7102001-7104000	6	7102001	7106000
Chr6:7334001-7336000	6	7334001	7338000
Chr6:7398001-7400000	6	7398001	7400000
Chr6:7432001-7434000	6	7432001	7434000
Chr6:7482001-7484000	6	7482001	7488000
Chr6:7500001-7502000	6	7500001	7504000
Chr6:7582001-7584000	6	7582001	7586000
Chr6:7664001-7666000	6	7664001	7666000
Chr6:7702001-7704000	6	7702001	7706000
Chr6:7720001-7722000	6	7720001	7726000
Chr6:7920001-7922000	6	7920001	7924000
Chr6:7930001-7932000	6	7930001	7934000
Chr6:8054001-8056000	6	8054001	8056000
Chr6:8540001-8542000	6	8540001	8544000
Chr6:8604001-8606000	6	8604001	8606000
Chr6:8608001-8610000	6	8608001	8616000
Chr6:8698001-8700000	6	8698001	8702000
Chr6:8798001-8800000	6	8798001	8800000
Chr6:9140001-9142000	6	9140001	9144000
Chr6:9298001-9300000	6	9298001	9302000
Chr6:9432001-9434000	6	9432001	9436000
Chr6:9492001-9494000	6	9492001	9494000
Chr6:9584001-9586000	6	9584001	9586000
Chr6:9604001-9606000	6	9604001	9610000
Chr6:9728001-9730000	6	9728001	9732000
Chr6:10078001-10080000	6	10078001	10080000
Chr6:10148001-10150000	6	10148001	10152000
Chr6:10196001-10198000	6	10196001	10198000
Chr6:10226001-10228000	6	10226001	10232000
Chr6:10242001-10244000	6	10242001	10246000
Chr6:10262001-10264000	6	10262001	10266000
Chr6:10308001-10310000	6	10308001	10312000
Chr6:10398001-10400000	6	10398001	10404000
Chr6:10584001-10586000	6	10584001	10588000
Chr6:10676001-10678000	6	10676001	10678000
Chr6:10690001-10692000	6	10690001	10694000
Chr6:10700001-10702000	6	10700001	10706000
Chr6:10712001-10714000	6	10712001	10716000
Chr6:10836001-10838000	6	10836001	10840000
Chr6:11086001-11088000	6	11086001	11090000
Chr6:11122001-11124000	6	11122001	11126000
Chr6:11206001-11208000	6	11206001	11208000
Chr6:11432001-11434000	6	11432001	11434000
Chr6:11456001-11458000	6	11456001	11458000
Chr6:11656001-11658000	6	11656001	11658000
Chr6:11684001-11686000	6	11684001	11686000
Chr6:11744001-11746000	6	11744001	11748000
Chr6:11780001-11782000	6	11780001	11784000
Chr6:11824001-11826000	6	11824001	11826000
Chr6:11828001-11830000	6	11828001	11830000
Chr6:11832001-11834000	6	11832001	11838000
Chr6:11844001-11846000	6	11844001	11896000
Chr6:11964001-11966000	6	11964001	11970000
Chr6:12280001-12282000	6	12280001	12284000
Chr6:12364001-12366000	6	12364001	12366000
Chr6:12524001-12526000	6	12524001	12528000
Chr6:12622001-12624000	6	12622001	12624000
Chr6:12642001-12644000	6	12642001	12646000
Chr6:12672001-12674000	6	12672001	12680000
Chr6:12870001-12872000	6	12870001	12876000
Chr6:13266001-13268000	6	13266001	13272000
Chr6:13428001-13430000	6	13428001	13430000
Chr6:13456001-13458000	6	13456001	13458000
Chr6:13498001-13500000	6	13498001	13502000
Chr6:13768001-13770000	6	13768001	13772000
Chr6:14086001-14088000	6	14086001	14092000
Chr6:14462001-14464000	6	14462001	14466000
Chr6:14650001-14652000	6	14650001	14654000
Chr6:14796001-14798000	6	14796001	14800000
Chr6:14930001-14932000	6	14930001	14932000
Chr6:14962001-14964000	6	14962001	14966000
Chr6:15454001-15456000	6	15454001	15456000
Chr6:15518001-15520000	6	15518001	15524000
Chr6:15552001-15554000	6	15552001	15558000
Chr6:15688001-15690000	6	15688001	15690000
Chr6:15998001-16000000	6	15998001	16004000
Chr6:16302001-16304000	6	16302001	16308000
Chr6:16392001-16394000	6	16392001	16396000
Chr6:16596001-16598000	6	16596001	16600000
Chr6:17036001-17038000	6	17036001	17042000
Chr6:17368001-17370000	6	17368001	17370000
Chr6:17394001-17396000	6	17394001	17396000
Chr6:17438001-17440000	6	17438001	17440000
Chr6:18066001-18068000	6	18066001	18068000
Chr6:18138001-18140000	6	18138001	18140000
Chr6:18164001-18166000	6	18164001	18168000
Chr6:18262001-18264000	6	18262001	18266000
Chr6:18580001-18582000	6	18580001	18586000
Chr6:18728001-18730000	6	18728001	18732000
Chr6:18738001-18740000	6	18738001	18742000
Chr6:18758001-18760000	6	18758001	18762000
Chr6:18780001-18782000	6	18780001	18788000
Chr6:18790001-18792000	6	18790001	18792000
Chr6:18882001-18884000	6	18882001	18884000
Chr6:18902001-18904000	6	18902001	18906000
Chr6:18984001-18986000	6	18984001	18988000
Chr6:18998001-19000000	6	18998001	19000000
Chr6:19070001-19072000	6	19070001	19074000
Chr6:19144001-19146000	6	19144001	19152000
Chr6:19220001-19222000	6	19220001	19224000
Chr6:19312001-19314000	6	19312001	19314000
Chr6:19322001-19324000	6	19322001	19326000
Chr6:19354001-19356000	6	19354001	19356000
Chr6:19382001-19384000	6	19382001	19384000
Chr6:19422001-19424000	6	19422001	19424000
Chr6:19584001-19586000	6	19584001	19586000
Chr6:19668001-19670000	6	19668001	19670000
Chr6:19786001-19788000	6	19786001	19790000
Chr6:19802001-19804000	6	19802001	19804000
Chr6:19840001-19842000	6	19840001	19842000
Chr6:20018001-20020000	6	20018001	20024000
Chr6:20046001-20048000	6	20046001	20048000
Chr6:20086001-20088000	6	20086001	20088000
Chr6:20168001-20170000	6	20168001	20170000
Chr6:20184001-20186000	6	20184001	20188000
Chr6:20296001-20298000	6	20296001	20298000
Chr6:20322001-20324000	6	20322001	20324000
Chr6:20532001-20534000	6	20532001	20536000
Chr6:20540001-20542000	6	20540001	20546000
Chr6:20548001-20550000	6	20548001	20550000
Chr6:20698001-20700000	6	20698001	20702000
Chr6:20712001-20714000	6	20712001	20716000
Chr6:20732001-20734000	6	20732001	20734000
Chr6:20794001-20796000	6	20794001	20798000
Chr6:21016001-21018000	6	21016001	21020000
Chr6:21394001-21396000	6	21394001	21400000
Chr6:21454001-21456000	6	21454001	21456000
Chr6:21874001-21876000	6	21874001	21876000
Chr6:22126001-22128000	6	22126001	22130000
Chr6:22530001-22532000	6	22530001	22534000
Chr6:22646001-22648000	6	22646001	22650000
Chr6:23062001-23064000	6	23062001	23066000
Chr6:23158001-23160000	6	23158001	23166000
Chr6:23366001-23368000	6	23366001	23370000
Chr6:23476001-23478000	6	23476001	23480000
Chr6:23512001-23514000	6	23512001	23518000
Chr6:23558001-23560000	6	23558001	23562000
Chr6:23670001-23672000	6	23670001	23674000
Chr6:23856001-23858000	6	23856001	23858000
Chr6:23860001-23862000	6	23860001	23862000
Chr6:23890001-23892000	6	23890001	23892000
Chr6:24064001-24066000	6	24064001	24068000
Chr6:24280001-24282000	6	24280001	24286000
Chr6:24410001-24412000	6	24410001	24412000
Chr6:24432001-24434000	6	24432001	24434000
Chr6:24492001-24494000	6	24492001	24498000
Chr6:24674001-24676000	6	24674001	24678000
Chr6:24944001-24946000	6	24944001	24946000
Chr6:25074001-25076000	6	25074001	25076000
Chr6:25106001-25108000	6	25106001	25110000
Chr6:25506001-25508000	6	25506001	25520000
Chr6:25552001-25554000	6	25552001	25556000
Chr6:25618001-25620000	6	25618001	25620000
Chr6:25884001-25886000	6	25884001	25888000
Chr6:26068001-26070000	6	26068001	26070000
Chr6:26152001-26154000	6	26152001	26154000
Chr6:26158001-26160000	6	26158001	26162000
Chr6:26166001-26168000	6	26166001	26168000
Chr6:26192001-26194000	6	26192001	26194000
Chr6:26248001-26250000	6	26248001	26252000
Chr6:26270001-26272000	6	26270001	26278000
Chr6:26498001-26500000	6	26498001	26524000
Chr6:26606001-26608000	6	26606001	26610000
Chr6:26838001-26840000	6	26838001	26840000
Chr6:26876001-26878000	6	26876001	26880000
Chr6:26962001-26964000	6	26962001	26966000
Chr6:27118001-27120000	6	27118001	27124000
Chr6:27126001-27128000	6	27126001	27128000
Chr6:27200001-27202000	6	27200001	27204000
Chr6:27226001-27228000	6	27226001	27228000
Chr6:27556001-27558000	6	27556001	27560000
Chr6:27638001-27640000	6	27638001	27644000
Chr6:28180001-28182000	6	28180001	28184000
Chr6:28646001-28648000	6	28646001	28652000
Chr6:28926001-28928000	6	28926001	28928000
Chr6:29976001-29978000	6	29976001	29978000
Chr6:30754001-30756000	6	30754001	30802000
Chr6:30804001-30806000	6	30804001	30806000
Chr6:30930001-30932000	6	30930001	30936000
Chr6:30998001-31000000	6	30998001	31000000
Chr6:31800001-31802000	6	31800001	31804000
Chr6:31852001-31854000	6	31852001	31854000
Chr6:31908001-31910000	6	31908001	31912000
Chr6:31914001-31916000	6	31914001	31916000
Chr6:32094001-32096000	6	32094001	32100000
Chr6:32832001-32834000	6	32832001	32834000
Chr6:33404001-33406000	6	33404001	33408000
Chr6:33492001-33494000	6	33492001	33494000
Chr6:33660001-33662000	6	33660001	33664000
Chr6:33744001-33746000	6	33744001	33748000
Chr6:33782001-33784000	6	33782001	33784000
Chr6:35340001-35342000	6	35340001	35346000
Chr6:35390001-35392000	6	35390001	35394000
Chr6:35434001-35436000	6	35434001	35438000
Chr6:35448001-35450000	6	35448001	35452000
Chr6:35574001-35576000	6	35574001	35578000
Chr6:35772001-35774000	6	35772001	35776000
Chr6:35934001-35936000	6	35934001	35936000
Chr6:35960001-35962000	6	35960001	35964000
Chr6:36084001-36086000	6	36084001	36088000
Chr6:36154001-36156000	6	36154001	36158000
Chr6:36226001-36228000	6	36226001	36228000
Chr6:36358001-36360000	6	36358001	36362000
Chr6:36498001-36500000	6	36498001	36502000
Chr6:36706001-36708000	6	36706001	36710000
Chr6:37546001-37548000	6	37546001	37548000
